das-prinzip-der-junktion-antike-motive-vom-fernandokreuz-bis-zum-portico-de-la-gloria|Trinks, Stefan/Bredekamp, Horst (2015): Das Prinzip der Junktion. Antike Motive vom Fernandokreuz bis zum Pórtico de la Gloria. . In: Nicolai, Bernd/Rheidt, Klaus (Hg.): Santiago de Compostela. Pilgerarchitektur und bildliche Repräsentation in neuer Perspektive/Santiago de Compostela. Arquitectura de peregrinación y representaciones iconológicas desde una nueva perspectiva, Bern/Berlin/Brüssel u.a.: Peter Lang, S. 408–424.
rezension-von-stjernfelt-frederik-2014-natural-propositions-actuality-peirces-doctrine-dicisigns-boston-docent-press|Viola, Tullio (2015): Rezension von Stjernfelt, Frederik (2014): Natural Propositions: The Actuality of Peirce’s Doctrine of Dicisigns Boston: Docent Press.Boston: Docent Press. In: Versus. Quaderni di studi semiotici, Nr. 120 (Januar–Juli), S. 155–158.
cognitive-bases-spontaneous-shortcut-use-primary-school-arithmetic|Godau, Claudia (2015): Cognitive Bases of Spontaneous Shortcut Use in Primary School Arithmetic. Diss., Humboldt-Universität zu Berlin. Online unter: http://nbn-resolving.de/urn:nbn:de:kobv:11-100225773 (zuletzt aufgerufen: 20. April 2016).
wahrnehmung-von-datengrafiken-ein-verzerrter-eindruck|Godau, Claudia/Gaschler, Robert (2015): Wahrnehmung von Datengrafiken. Ein verzerrter Eindruck? In: Bredekamp, Horst/Schäffner, Wolfgang (Hg.): Haare hören – Strukturen wissen – Räume agieren. Berichte aus dem Interdisziplinären Labor »Bild Wissen Gestaltung«. Bielefeld: transcript. 
notieren-skizzieren-schreiben-und-zeichnen-als-verfahren-des-entwurfs|Krauthausen, Karin/Nasim,Omar W. (Hg.) (2010): Notieren, Skizzieren. Schreiben und Zeichnen als Verfahren des Entwurfs. Zürich/Berlin: diaphanes.
torso-einer-kaiserstatue|Godau, Claudia (2015): Torso einer Kaiserstatue. In: Exzellenzcluster »Bild Wissen Gestaltung. Ein Interdisziplinäres Labor« (Hg.): »Das Präparat ist nicht sichtbar etikettiert«. Bildbeschreibungen aus der Veranstaltungen »Lernen mit Horst Bredekamp«, S. 32–35. 
fostering-formal-commutativity-knowledge-approximate-arithmetic|Hansen, Sonja M./Haider, Hilde/Eichler, Alexandra/Godau, Claudia/Frensch, Peter A./Gaschler, Robert (2015): Fostering Formal Commutativity Knowledge with Approximate Arithmetic.. In: PLoS ONE, vol. 10, no. 11. doi: 10.1371/journal.pone.0142551.
words-matter-impact-literary-writing-collective-identity-and-nation-building-austria-case-ingeborg-bachmann|Dippel, Anne (2015): Words That Matter. On the Impact of Literary Writing on Collective Identity and Nation Building in Austria. The Case of Ingeborg Bachmann. In: Fernández, Johanna/Danae Gallo Gonzalez.(eds.): W(h)ither Identity: Locating the Self and Transforming the Social. Trier: Wissenschaftlicher Verlag Trier, pp. 155–168.
lines-sight-peirce-diagrammatic-abstraction|Hoel, Aud Sissel (2012):Lines of Sight: Peirce on Diagrammatic Abstraction. In: Engel, Franz/Queisner, Moritz/Viola, Tullio (Hg.): Das bildnerische Denken von Charles S. Peirce. Berlin: Akademie Verlag, pp. 253-271.
vom-homo-sapiens-sapiens-zum-homo-sapiens-optivus-ironisches-prolegomenon-fur-einen-entartungsschutz-des-menschen|Dippel, Anne (2012):  Vom Homo sapiens sapiens zum Homo sapiens optivus. Ironisches Prolegomenon für einen »Entartungsschutz des Menschen«. In: Grunewald, Armin/von Hartlieb, Justus (Hg.): Ist Technik die Zukunft der menschlichen Natur? Hannover: Wehrhahn, S. 104–114.
atlas-der-weltbilder|Markschies, Christoph/Reichle, Ingeborg/Brüning, Jochen/Deuflhard, Peter (Hg.) (2011): Atlas der Weltbilder. Berlin: Akademie Verlag.
affective-images-post-apartheid-documentary-perspectives-migration-xenophobia-and-gender-south-african-film-and-photography|Kesting, Marietta (2015): Affective Images of Post-Apartheid. Documentary Perspectives on Migration, Xenophobia and Gender in South African Film and Photography.Diss., Humboldt-Universität zu Berlin.
review-chemla-karine-ed-2012-history-mathematical-proof-ancient-traditions|Brüning, Jochen (2015):  Review of Chemla, Karine (ed.) (2012): The History of Mathematical Proof in Ancient Traditions. Cambridge: Cambridge University Press. In: Common Knowledge, vol. 21, no. 3, pp. 524–525.
observing-temporal-order-living-processes-role-time-embryology-cell-level-1870s-and-post-2000|Bock von Wülfingen, Bettina (2015): Observing Temporal Order in Living Processes: On the Role of Time in Embryology on the Cell Level in the 1870s and Post-2000. In: History and Philosophy of the Life Science, vol. 37, no. 1, pp. 87–104. doi:10.1007/s40656-014-0054-6.
kunst-und-kunstgeschichte|Uppenkamp, Bettina (2015): Kunst und Kunstgeschichte. In: Horlacher, Stefan/Jansen, Bettina/Schwanebeck, Wieland (Hg.): Männlichkeit. Ein interdisziplinäres Handbuch. Stuttgart/Weimar: Metzler, S. 256–270.
das-praparat-ist-nicht-sichtbar-etikettiert-bildbeschreibungen-aus-der-veranstaltungen-lernen-mit-horst-bredekamp|Exzellenzcluster »Bild Wissen Gestaltung. Ein Interdisziplinäres Labor« (Hg.) (2015): »Das Präparat ist nicht sichtbar etikettiert«. Bildbeschreibungen aus der Veranstaltungen »Lernen mit Horst Bredekamp«.Mit einem Vorwort von Thomas Lilge. Berlin: BWG.
donald-baechler-study-after-picasso-striated-head|Drews, Ann-Cathrin (2015): Donald Baechler. A Study after Picasso (Striated Head). In: Luckow, Dirk (ed.): Picasso in der Kunst der Gegenwart. Ausst.-Kat. Deichtorhallen Hamburg. Köln: Snoeck, S. 317–318.
bilder-der-bewegung-sexualitat-im-zellkern-um-1900-und-nach-2000|Bock von Wülfingen, Bettina (2015): Bilder der Bewegung. Sexualität im Zellkern um 1900 und nach 2000. In: Bredekamp, Horst/Schäffner, Wolfgang (Hg.): Haare hören – Strukturen wissen – Räume agieren. Berichte aus dem Interdisziplinären »Labor Bild Wissen Gestaltung«. Bielefeld: transcript, S. 185–198.
vererbung-der-postgenetik-eltern-im-kampf-um-ressourcen-im-genom|Bock von Wülfingen, Bettina (2015): Vererbung in der Postgenetik. Eltern im Kampf um Ressourcen im Genom. In: kritische berichte, Jg. 43, Nr. 4, S. 78–85.
europas-grenzen-interrelationen-zwischen-rasse-raum-und-geschlecht-ns-geopolitik-und-zeitgenossischer-kunst|Bruns, Claudia (2015): Europas Grenzen: Interrelationen zwischen »Rasse«, Raum und Geschlecht in NS-Geopolitik und zeitgenössischer Kunst. In: Feministische Studien, Jg. 33, Nr. 2, S. 177–196.
politik-des-eros-der-mannerbund-wissenschaft-politik-und-jugendkultur-18801934|Bruns, Claudia (2008): Politik des Eros. Der Männerbund in Wissenschaft, Politik und Jugendkultur (1880–1934). Köln u. a.: Böhlau (Diss., Universität Hamburg, 2004).
das-geschlecht-der-wissenschaften-zur-geschichte-von-akademikerinnen-im-19-und-20-jahrhundert|Auga, Ulrike/Bruns, Claudia/Haders, Levke/Jähnert, Gabriele (Hg.) (2010): Das Geschlecht der Wissenschaften. Zur Geschichte von Akademikerinnen im 19. und 20. Jahrhundert. Frankfurt a.M.: Campus Verlag.
it-all-depends-rezension-von-visionary-archive-it-all-depends-3-arsenal-berlin-kuratiert-von-gutberlet-marie-helenehering-tobias|Kesting, Marietta (2015): It All Depends. Rezension von Visionary Archive »It All Depends #3«, Arsenal Berlin, kuratiert von Gutberlet, Marie-Hélène/Hering, Tobias. Online unter: www.arsenal-berlin.de/living-archive/projekte/visonary-archive/it-all-depends/it-all-depends-3/rezension-marietta-kesting.html (zuletzt aufgerufen: 25. Februar 2016).
evolution-der-muskelentwicklung-der-malacostraca-crustacea-vergleichende-untersuchung-ausgewahlter-vertreter-vor-dem-hintergrund-embryonallarvaler-transformationen|Jirikowski, Günther (2015): Evolution der Muskelentwicklung der Malacostraca (Crustacea) – Vergleichende Untersuchung ausgewählter Vertreter vor dem Hintergrund embryonal/larvaler-Transformationen.Diss., Universität Rostock. 
myogenesis-malacostraca-egg-nauplius-concept-revisited|Jirikowski, Günther/Richter, Stefan/Wolff, Carsten (2013):Myogenesis of Malacostraca – the »egg-nauplius« concept revisited. In: Frontiers in Zoology, vol. 10, no. 76.
"bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik|Blümle, Claudia/Bredekamp, Horst/Bruhn, Matthias (Hg.): Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik. Berlin: De Gruyter (2003–2005 hg. von Bredekamp, H./Werner, G.; 2005–2014 hg. von Bredekamp, H./Bruhn, M./Werner, G.)."
metropolitan-views-teil-1-kunstszenen-berlin-london|Becker, Conny/Schäfer, Friederike/Solte, Franziska/Klonk, Charlotte (Hg.) (2008):Metropolitan Views. Teil 1: Kunstszenen Berlin, London. München: Deutscher Kunstverlag.
metropolitan-views-teil-2-kunstszenen-berlin-berlin-19892009|Becker, Conny/Landbrecht, Christina/Schäfer, Friederike (Hg.) (2010):Metropolitan Views. Teil 2: Kunstszenen Berlin, Berlin 1989–2009.München: Deutscher Kunstverlag.
surprisingly-high-bulk-mobility-silica-confined-ionic-liquids|Göbel, Ronald/Hesemann, P./Weber, J./Möller, E./Friedrich, A./Beuermann, S./Taubert, A. (2009):Surprisingly High, Bulk-like Mobility of Silica-confined Ionic Liquids.In: Phys. Chem. Chem. Phys., vol. 11, pp. 3653–3662.
monitoring-vivo-remodeling-computational-approach-using-4d-microct-data-quantify-bone-surface-movements|Birkhold, A./Razi, H./Duda, G.N./Weinkamer, Richard/Checa, S./Willie, B.M. (2015): Monitoring in Vivo (Re)Modeling: A Computational Approach Using 4D MicroCT Data to Quantify Bone Surface Movements. In: Bone, no. 75, pp. 210–221. doi: 10.1016/j.bone.2015.02.027.
studieren-statt-imitieren-die-pflanze-als-modell-der-kunstgewerblichen-lehre-moritz-meurers|Bösl, Angela (2015): Studieren statt imitieren. Die Pflanze als Modell in der kunstgewerblichen Lehre Moritz Meurers. In: Grotz, Kathrin (Hg.): modellSchau. Perspektiven auf botanische Modelle. Ausst.-Kat. Botanischer Garten und Botanisches Museum Berlin. Berlin: Verlag Botanischer Garten und Botanisches Museum Berlin, S. 34–41.
das-praparat-eines-schopfpinguins|Jirikowski, Günther (2015): Das Präparat eines Schopfpinguins. In: Exzellenzcluster »Bild Wissen Gestaltung. Ein Interdisziplinäres Labor« (Hg.): »Das Präparat ist nicht sichtbar etikettiert«. Bildbeschreibungen aus der Veranstaltung »Lernen mit Horst Bredekamp«. Berlin: BWG, S. 40–42.
evolution-eumalacostracan-development-new-insights-loss-and-reacquisition-larval-stages-revealed-heterochrony-analysis|Jirikowski, Günther/Wolff, Carsten/Richter, Stefan (2015): Evolution of Eumalacostracan Development – New Insights Into Loss and Reacquisition of Larval Stages Revealed by Heterochrony Analysis.In: EvoDevo, vol. 6, no. 4.
general-remarks-choir-stalls-chancel-ambulatory|Seliger, Anja (2015): General Remarks on Choir Stalls in a Chancel With Ambulatory. In: Billet, Frederic/Muller, Welleda/Villaseñor Sebastián, Fernando (eds.): Architecture and Choir Stalls. Acts of the Misericordia International’s Conference. León, 29 May–1 June 2014. Newcastle upon Tyne, Cambridge Scholars Publishing, pp. 65–71.
zu-aller-nutzen-august-bebel-18401913-wirken-und-wirkung|Magistrat der Stadt Wetzlar (Hg.) (2013):Zu aller Nutzen. August Bebel (1840–1913) – Wirken und Wirkung.Ausst.-Kat. Stadt- und Industriemuseum Wetzlar. Bearb. von Angela Bösl. Essen: Klartext.
pflanzen-formen-lehre-historische-und-aktuelle-positionen-des-zeichnerischen-pflanzenstudiums-der-universitat-der-kunste-berlin|Bösl, Angela/Hille, Kerstin (Hg.):Pflanzen – Formen – Lehre. Historische und aktuelle Positionen des zeichnerischen Pflanzenstudiums an der Universität der Künste Berlin.Mit Texten von Angela Bösl und Kerstin Hille. Berlin: Revolver Publishing.
connection-between-cellular-mechano-regulation-and-tissue-patterns-during-bone-healing|Repp, F./Vetter, A./Duda, G.N./Weinkamer, Richard (2015): The Connection Between Cellular Mechano-Regulation and Tissue Patterns During Bone Healing.In: Medical & Biological Engineering & Computing, no. 53, pp. 829–842. doi: 10.1007/s11517-015-1285-8.
hasslich-wie-ein-modernes-kunstwerk-die-praxis-eines-kunstvermittlungsprojektes-fur-museumsferne-besuchergruppen|Hohmaier, Kathrin (2015):»Hässlich wie ein modernes Kunstwerk«. Die Praxis eines Kunstvermittlungsprojektes für museumsferne Besuchergruppen. In: Danko, Dagmar/Moeschler, Olivier/Schumacher, Florian (Hg.): Kunst und Öffentlichkeit. Wiesbaden: Springer, S. 167-186.
die-dangolsheimer-madonna|Seliger, Anja (2015): Die Dangolsheimer Madonna. In: Exzellenzcluster »Bild Wissen Gestaltung« (Hg.): »Das Präparat ist nicht sichtbar etikettiert«. Bildbeschreibungen aus der Veranstaltung Lernen mit Horst Bredekamp. Berlin: BWG, S. 70–74. 
ideas-viajeras-y-sus-objetos-el-intercambio-cientifico-entre-alemania-y-america-austral-bibliotheca-iberoamericana-146|Gloria Chicote, Barbara Göbel (Hg.) (2011):Ideas viajeras y sus objetos: El intercambio científico entre Alemania y América austral (Bibliotheca Iberoamericana, 146).Frankfurt/Madrid: Vervuert.
rezension-von-sforzini-arianna-2014-michel-foucault-la-pensee-du-corps-paris-puf|Drews, Ann-Cathrin (2015): Rezension von Sforzini, Arianna (2014): Michel Foucault. La pensée du corps. Paris: PUF.In: Regards croisés. Deutsch-französisches Rezensionsjournal zur Kunstgeschichte und Ästhetik, Nr. 4, Winter 2015, S. 133–137. Online unter: www.revue-regards-croises.org (zuletzt aufgerufen: 20. April 2016).
die-handarbeitende-maria-ein-vorbild-fur-die-handwerkerfrau-des-mittelalters|Seliger, Anja (2009): Die handarbeitende Maria, ein Vorbild für die Handwerkerfrau des Mittelalters?In: Frauen im Handwerk, Perspektiven der Forschung. Beiträge der Tagung im LWL-Freilichtmuseum Hagen vom 13.–14. November 2008 (Forschungsbeiträge zu Handwerk und Technik, 19). Hagen/Westfalen: LWL-Freilichtmuseum, S. 37–46.
das-chorgestuhl-des-spaten-13-jahrhunderts-zwischen-erneuern-und-bewahren|Seliger, Anja (2012):Das Chorgestühl des späten 13. Jahrhunderts zwischen Erneuern und Bewahren. In: Der Havelberger Dombau und seine Ausstrahlung. Berlin: Lukas-Verlag, S. 196–209.
texte-daten-bilder-wissen|Degkwitz, Andreas (2012):Texte, Daten, Bilder – Wissen! In: Bibliothek, Forschung und Praxis, Jg. 36, Nr. 3, S. 215–219. 
wissenschaftliche-sachcomics-multimodale-bildsprache-partizipative-wissensgenerierung-und-raumzeitliche-gestaltungsmoglichkeiten|Leinfelder, Reinhold/Hamann, Alexandra/Kirstein, Jens (2015):Wissenschaftliche Sachcomics: Multimodale Bildsprache, partizipative Wissensgenerierung und raumzeitliche Gestaltungsmöglichkeiten.In: Bredekamp, Horst/Schäffner, Wolfgang (Hg): Haare hören – Strukturen wissen – Räume agieren. Berichte aus dem Interdisziplinären Labor »Bild Wissen Gestaltung«. Bielefeld: transcript, S.119–131.
lucio-fontanas-concetto-spaziale-zu-einem-neuen-raumbegriff-der-kunst|Drews, Ann-Cathrin (2015): Lucio Fontanas Concetto Spaziale. Zu einem neuen Raumbegriff in der Kunst. In: Heinsohn, Nina/Alsen, Katharina (Hg.): Bruch, Riss, Schnitt. Deutungspotenziale von Trennungsmetaphorik. Berlin: LIT Verlag, S. 267–289.
regards-croises-deutsch-franzosisches-rezensionsjournal-fur-kunstgeschichte-und-asthetik|Blümle, Claudia/Castor, Markus/Gibhardt, Boris Roman/Gispert, Marie/Grave, Johannes/Ramos, Julie/van Vliet, Muriel (Hg.) (2015): Regards croisés. Deutsch-französisches Rezensionsjournal für Kunstgeschichte und Ästhetik. Online unter: http://www.revue-regards-croises.org/ (zuletzt aufgerufen: 10. August 2016).
rezension-von-formis-barbara-hg-penser-en-corps-soma-esthetique-art-et-philosophie-paris-2009|Drews, Ann-Cathrin (2013): Rezension von Formis,  Barbara (Hg.): Penser en Corps. Soma-esthétique, art et philosophie, Paris 2009.In: Blümle, Claudia u.a. (Hg.): Regards Croisés. Deutsch-französisches Rezensionsjournal zur Kunstgeschichte und Ästhetik, Nr. 1, Sommer 2013, S. 108–113. Online unter: http://www.revue-regards-croises.org/ (zuletzt aufgerufen: 8. August 2016).
harmonie-deformee-kepler-lacan-et-les-questions-ouvertes-du-structuralisme|Friedman, Michael/Tomši_, Samo (2015): Harmonie déformée. Kepler, Lacan et les questions ouvertes du structuralisme. In: Implications Philosophiques, vol. 2, no. 2, Special Issue: Dissymétrie, pp. 1–12.
modelle-intensiver-zeitwahrnehmungmodels-intense-perception-time|Huss, Till Julian (2015): Modelle intensiver Zeitwahrnehmung/Models of Intense Perception of Time. In: Trommeter-Szabó und der KVD Dachau (Hg.): Trommeter-Szabó 2004–2015. München, S. 4–9.
entgrenzt-verfranst-mediatisiert-diesseits-der-zeitgenossischen-malerei|Huss, Till Julian (2015): Entgrenzt, verfranst, mediatisiert. Diesseits der zeitgenössischen Malerei. In: Ullrich, Ferdinand (Hg. i. A. der Kunstakademie Münster): MALEREI15. Ausst.-Kat. Galerie Münsterland e.V., Emsdetten. Boenen: Kettler, S. 4–8.
bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-31-diagramme-und-bildtextile-ordnungen|Schneider, Birgit  (Hg.) (2005):Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 3,1: Diagramme und bildtextile Ordnungen.Berlin: De Gruyter.
beobachten-entwerfen-verbinden_2|Bild Wissen Gestaltung. Ein Interdisziplinäres Labor (Hg.) (2016):beobachten – entwerfen – verbinden.Themenklasse 2015 »Bild Wissen Gestaltung«.
bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-32-digitale-form|Praschke, Margarete (Hg.) (2005):Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 3,2: Digitale Form.Berlin: De Gruyter.
